Row ID,Order ID,Order Date,Simulated Ship Date,Customer ID,Country/Region,City,State/Province,Region,Postal Code,Division,Product ID,Product Name,Factory ID,Factory,Factory Latitude,Factory Longitude,Factory Location,Factory -> State Route,Factory -> Region Route,Route ID,Customer Location,Ship Mode,Shipping Lead Time,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Order Year,Order Quarter,Order Month Number,Order Month Name,Order Week Number,Order Day,Order Day Name,Ship Year,Ship Quarter,Ship Month Number,Ship Month Name,Ship Week Number,Ship Day,Ship Day Name,Sales,Units,Cost,Gross Profit,Sales Per Unit,Cost Per Unit,Profit Margin %,Ship Date Valid,Is US Record
52,US-2021-167927-CHO-NUT-13000,2024-01-20,2024-01-27,167927,United States,Westland,Michigan,Interior,48185,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Westland, Michigan",Standard Class,,7,Delayed,Poor,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,27,Saturday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
53,US-2021-167927-CHO-MIL-31000,2024-01-20,2024-01-27,167927,United States,Westland,Michigan,Interior,48185,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Westland, Michigan",Standard Class,,7,Delayed,Poor,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,27,Saturday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
54,US-2021-147774-CHO-NUT-13000,2024-01-20,2024-01-24,147774,United States,Smyrna,Tennessee,Gulf,37167,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Tennessee,Lot's O' Nuts -> Gulf,R0049,"Smyrna, Tennessee",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,24,Wednesday,3.49,1,1.0,2.49,3.49,1.0,71.34670487106017,False,True
55,US-2021-167927-CHO-TRI-54000,2024-01-20,2024-01-25,167927,United States,Westland,Michigan,Interior,48185,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Westland, Michigan",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,25,Thursday,18.75,5,6.5,12.25,3.75,1.3,65.33333333333333,False,True
56,US-2021-147627-CHO-FUD-51000,2024-01-20,2024-01-25,147627,United States,Jonesboro,Arkansas,Gulf,72401,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Arkansas,Lot's O' Nuts -> Gulf,R0004,"Jonesboro, Arkansas",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,25,Thursday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
57,US-2021-148614-CHO-SCR-58000,2024-01-20,2024-01-25,148614,United States,Los Angeles,California,Pacific,90049,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,25,Thursday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
58,US-2021-167927-CHO-FUD-51000,2024-01-20,2024-01-24,167927,United States,Westland,Michigan,Interior,48185,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Westland, Michigan",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,24,Wednesday,3.6,1,1.2,2.4,3.6,1.2,66.66666666666666,False,True
59,US-2021-167927-CHO-MIL-31000,2024-01-20,2024-01-26,167927,United States,Westland,Michigan,Interior,48185,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Westland, Michigan",Standard Class,,6,Delayed,Average,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,26,Friday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
60,US-2021-147627-CHO-FUD-51000,2024-01-20,2024-01-24,147627,United States,Jonesboro,Arkansas,Gulf,72401,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Arkansas,Lot's O' Nuts -> Gulf,R0004,"Jonesboro, Arkansas",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,3,20,Saturday,2024,1,1,January,4,24,Wednesday,25.2,7,8.4,16.8,3.6,1.2,66.66666666666667,False,True
61,US-2021-110422-CHO-TRI-54000,2024-01-21,2024-01-26,110422,United States,Miami,Florida,Gulf,33180,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf,R0150,"Miami, Florida",Second Class,,5,Moderate Delay,Average,2024,1,1,January,3,21,Sunday,2024,1,1,January,4,26,Friday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
62,CA-2021-115238-CHO-FUD-51000,2024-01-21,2024-01-27,115238,Canada,Toronto,Ontario,Atlantic,M7A,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Ontario,Lot's O' Nuts -> Atlantic,R0041,"Toronto, Ontario",Standard Class,,6,Delayed,Average,2024,1,1,January,3,21,Sunday,2024,1,1,January,4,27,Saturday,18.0,5,6.0,12.0,3.6,1.2,66.66666666666666,False,False
63,CA-2021-115238-CHO-MIL-31000,2024-01-21,2024-01-28,115238,Canada,Toronto,Ontario,Atlantic,M7A,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ontario,Wicked Choccy's -> Atlantic,R0180,"Toronto, Ontario",Standard Class,,7,Delayed,Poor,2024,1,1,January,3,21,Sunday,2024,1,1,January,4,28,Sunday,3.25,1,1.14,2.11,3.25,1.14,64.92307692307692,False,False
64,CA-2021-115238-CHO-TRI-54000,2024-01-21,2024-01-27,115238,Canada,Toronto,Ontario,Atlantic,M7A,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ontario,Wicked Choccy's -> Atlantic,R0180,"Toronto, Ontario",Standard Class,,6,Delayed,Average,2024,1,1,January,3,21,Sunday,2024,1,1,January,4,27,Saturday,18.75,5,6.5,12.25,3.75,1.3,65.33333333333333,False,False
65,CA-2021-115238-CHO-FUD-51000,2024-01-21,2024-01-26,115238,Canada,Toronto,Ontario,Atlantic,M7A,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Ontario,Lot's O' Nuts -> Atlantic,R0041,"Toronto, Ontario",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,3,21,Sunday,2024,1,1,January,4,26,Friday,3.6,1,1.2,2.4,3.6,1.2,66.66666666666666,False,False
66,CA-2021-115238-CHO-MIL-31000,2024-01-21,2024-01-28,115238,Canada,Toronto,Ontario,Atlantic,M7A,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Ontario,Wicked Choccy's -> Atlantic,R0180,"Toronto, Ontario",Standard Class,,7,Delayed,Poor,2024,1,1,January,3,21,Sunday,2024,1,1,January,4,28,Sunday,32.5,10,11.4,21.1,3.25,1.1400000000000001,64.92307692307693,False,False
67,US-2021-146997-CHO-TRI-54000,2024-01-23,2024-01-28,146997,United States,Lafayette,Indiana,Interior,47905,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Indiana,Wicked Choccy's -> Interior,R0154,"Lafayette, Indiana",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,23,Tuesday,2024,1,1,January,4,28,Sunday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
68,US-2021-102645-CHO-FUD-51000,2024-01-23,2024-01-28,102645,United States,Las Vegas,Nevada,Pacific,89115,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Nevada,Lot's O' Nuts -> Pacific,R0030,"Las Vegas, Nevada",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,23,Tuesday,2024,1,1,January,4,28,Sunday,21.6,6,7.2,14.4,3.6,1.2,66.66666666666666,False,True
69,US-2021-167997-CHO-TRI-54000,2024-01-26,2024-01-29,167997,United States,Rapid City,South Dakota,Interior,57701,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> South Dakota,Wicked Choccy's -> Interior,R0188,"Rapid City, South Dakota",First Class,,3,On Time,Good,2024,1,1,January,4,26,Friday,2024,1,1,January,5,29,Monday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
70,US-2021-155502-CHO-MIL-31000,2024-01-26,2024-01-31,155502,United States,Alexandria,Virginia,Gulf,22304,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Alexandria, Virginia",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,26,Friday,2024,1,1,January,5,31,Wednesday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
73,US-2021-155502-CHO-MIL-31000,2024-01-26,2024-01-30,155502,United States,Alexandria,Virginia,Gulf,22304,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Alexandria, Virginia",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,4,26,Friday,2024,1,1,January,5,30,Tuesday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
74,US-2021-155502-CHO-TRI-54000,2024-01-26,2024-01-31,155502,United States,Alexandria,Virginia,Gulf,22304,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Alexandria, Virginia",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,26,Friday,2024,1,1,January,5,31,Wednesday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
75,US-2021-155502-CHO-MIL-31000,2024-01-26,2024-02-02,155502,United States,Alexandria,Virginia,Gulf,22304,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Alexandria, Virginia",Standard Class,,7,Delayed,Poor,2024,1,1,January,4,26,Friday,2024,1,2,February,5,2,Friday,26.0,8,9.12,16.88,3.25,1.14,64.92307692307692,False,True
76,US-2021-155502-CHO-FUD-51000,2024-01-26,2024-01-30,155502,United States,Alexandria,Virginia,Gulf,22304,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Virginia,Lot's O' Nuts -> Gulf,R0053,"Alexandria, Virginia",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,4,26,Friday,2024,1,1,January,5,30,Tuesday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
77,US-2021-155502-CHO-MIL-31000,2024-01-26,2024-01-31,155502,United States,Alexandria,Virginia,Gulf,22304,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Alexandria, Virginia",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,26,Friday,2024,1,1,January,5,31,Wednesday,42.25,13,14.82,27.43,3.25,1.1400000000000001,64.92307692307693,False,True
78,US-2021-117163-CHO-NUT-13000,2024-01-27,2024-01-31,117163,United States,San Diego,California,Pacific,92037,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Diego, California",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,4,27,Saturday,2024,1,1,January,5,31,Wednesday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
79,US-2021-117163-CHO-TRI-54000,2024-01-27,2024-02-02,117163,United States,San Diego,California,Pacific,92037,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Diego, California",Standard Class,,6,Delayed,Average,2024,1,1,January,4,27,Saturday,2024,1,2,February,5,2,Friday,15.0,4,5.2,9.8,3.75,1.3,65.33333333333334,False,True
80,US-2021-117163-CHO-SCR-58000,2024-01-27,2024-02-01,117163,United States,San Diego,California,Pacific,92037,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Diego, California",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,27,Saturday,2024,1,2,February,5,1,Thursday,3.6,1,1.1,2.5,3.6,1.1,69.44444444444444,False,True
81,US-2021-100328-CHO-MIL-31000,2024-01-28,2024-02-02,100328,United States,New York City,New York,Atlantic,10024,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"New York City, New York",Standard Class,,5,Moderate Delay,Average,2024,1,1,January,4,28,Sunday,2024,1,2,February,5,2,Friday,3.25,1,1.14,2.11,3.25,1.14,64.92307692307692,False,True
82,US-2021-134103-CHO-NUT-13000,2024-01-30,2024-02-03,134103,United States,Detroit,Michigan,Interior,48234,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Detroit, Michigan",Standard Class,,4,Moderate Delay,Good,2024,1,1,January,5,30,Tuesday,2024,1,2,February,5,3,Saturday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
84,US-2021-115161-CHO-MIL-31000,2024-01-31,2024-02-02,115161,United States,Mission Viejo,California,Pacific,92691,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Mission Viejo, California",First Class,,2,On Time,Excellent,2024,1,1,January,5,31,Wednesday,2024,1,2,February,5,2,Friday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
85,US-2021-140795-CHO-SCR-58000,2024-02-01,2024-02-04,140795,United States,Green Bay,Wisconsin,Interior,54302,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Wisconsin,Lot's O' Nuts -> Interior,R0056,"Green Bay, Wisconsin",First Class,,3,On Time,Good,2024,1,2,February,5,1,Thursday,2024,1,2,February,5,4,Sunday,21.6,6,6.6,15.0,3.6,1.0999999999999999,69.44444444444444,False,True
86,US-2021-123400-CHO-MIL-31000,2024-02-02,2024-02-09,123400,United States,Saint Petersburg,Florida,Gulf,33710,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf,R0150,"Saint Petersburg, Florida",Standard Class,,7,Delayed,Poor,2024,1,2,February,5,2,Friday,2024,1,2,February,6,9,Friday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
87,US-2021-139857-CHO-FUD-51000,2024-02-02,2024-02-07,139857,United States,San Diego,California,Pacific,92037,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Diego, California",Standard Class,,5,Moderate Delay,Average,2024,1,2,February,5,2,Friday,2024,1,2,February,6,7,Wednesday,18.0,5,6.0,12.0,3.6,1.2,66.66666666666666,False,True
88,US-2021-123400-CHO-TRI-54000,2024-02-02,2024-02-06,123400,United States,Saint Petersburg,Florida,Gulf,33710,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf,R0150,"Saint Petersburg, Florida",Standard Class,,4,Moderate Delay,Good,2024,1,2,February,5,2,Friday,2024,1,2,February,6,6,Tuesday,18.75,5,6.5,12.25,3.75,1.3,65.33333333333333,False,True
89,US-2021-111059-CHO-NUT-13000,2024-02-03,2024-02-08,111059,United States,Seattle,Washington,Pacific,98105,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific,R0054,"Seattle, Washington",Second Class,,5,Moderate Delay,Average,2024,1,2,February,5,3,Saturday,2024,1,2,February,6,8,Thursday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
90,US-2021-111059-CHO-SCR-58000,2024-02-03,2024-02-07,111059,United States,Seattle,Washington,Pacific,98105,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific,R0054,"Seattle, Washington",Second Class,,4,Moderate Delay,Good,2024,1,2,February,5,3,Saturday,2024,1,2,February,6,7,Wednesday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
91,US-2021-104808-CHO-FUD-51000,2024-02-04,2024-02-09,104808,United States,Escondido,California,Pacific,92025,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Escondido, California",Second Class,,5,Moderate Delay,Average,2024,1,2,February,5,4,Sunday,2024,1,2,February,6,9,Friday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
92,US-2021-107181-CHO-TRI-54000,2024-02-04,2024-02-08,107181,United States,San Diego,California,Pacific,92024,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Diego, California",Standard Class,,4,Moderate Delay,Good,2024,1,2,February,5,4,Sunday,2024,1,2,February,6,8,Thursday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
93,US-2021-107181-OTH-KAZ-38000,2024-02-04,2024-02-09,107181,United States,San Diego,California,Pacific,92024,Other,OTH-KAZ-38000,Kazookles,F005,The Other Factory,35.1175,-89.971107,The Other Factory,The Other Factory -> California,The Other Factory -> Pacific,R0114,"San Diego, California",Standard Class,,5,Moderate Delay,Average,2024,1,2,February,5,4,Sunday,2024,1,2,February,6,9,Friday,13.0,4,12.0,1.0,3.25,3.0,7.6923076923076925,False,True
94,US-2021-108182-CHO-NUT-13000,2024-02-06,2024-02-11,108182,United States,Romeoville,Illinois,Interior,60441,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior,R0014,"Romeoville, Illinois",Second Class,,5,Moderate Delay,Average,2024,1,2,February,6,6,Tuesday,2024,1,2,February,6,11,Sunday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
95,US-2021-131905-CHO-TRI-54000,2024-02-06,2024-02-09,131905,United States,Chesapeake,Virginia,Gulf,23320,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Chesapeake, Virginia",First Class,,3,On Time,Good,2024,1,2,February,6,6,Tuesday,2024,1,2,February,6,9,Friday,15.0,4,5.2,9.8,3.75,1.3,65.33333333333334,False,True
96,US-2021-131905-CHO-NUT-13000,2024-02-06,2024-02-08,131905,United States,Chesapeake,Virginia,Gulf,23320,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Virginia,Lot's O' Nuts -> Gulf,R0053,"Chesapeake, Virginia",First Class,,2,On Time,Excellent,2024,1,2,February,6,6,Tuesday,2024,1,2,February,6,8,Thursday,17.45,5,5.0,12.45,3.4899999999999998,1.0,71.34670487106017,False,True
97,US-2021-131905-CHO-MIL-31000,2024-02-06,2024-02-09,131905,United States,Chesapeake,Virginia,Gulf,23320,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Chesapeake, Virginia",First Class,,3,On Time,Good,2024,1,2,February,6,6,Tuesday,2024,1,2,February,6,9,Friday,3.25,1,1.14,2.11,3.25,1.14,64.92307692307692,False,True
98,US-2021-169390-CHO-MIL-31000,2024-02-07,2024-02-12,169390,United States,New York City,New York,Atlantic,10024,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"New York City, New York",Second Class,,5,Moderate Delay,Average,2024,1,2,February,6,7,Wednesday,2024,1,2,February,7,12,Monday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
99,US-2021-107755-CHO-FUD-51000,2024-02-07,2024-02-12,107755,United States,Linden,New Jersey,Atlantic,07036,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic,R0033,"Linden, New Jersey",Standard Class,,5,Moderate Delay,Average,2024,1,2,February,6,7,Wednesday,2024,1,2,February,7,12,Monday,25.2,7,8.4,16.8,3.6,1.2,66.66666666666667,False,True
100,US-2021-125759-OTH-GUM-21000,2024-02-08,2024-02-11,125759,United States,North Las Vegas,Nevada,Pacific,89031,Other,OTH-GUM-21000,Wonka Gum,F004,Secret Factory,41.446333,-90.565487,Secret Factory,Secret Factory -> Nevada,Secret Factory -> Pacific,R0078,"North Las Vegas, Nevada",First Class,,3,On Time,Good,2024,1,2,February,6,8,Thursday,2024,1,2,February,6,11,Sunday,2.5,2,1.2,1.3,1.25,0.6,52.0,False,True
101,US-2021-168368-CHO-TRI-54000,2024-02-11,2024-02-14,168368,United States,Columbia,Missouri,Interior,65203,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Missouri,Wicked Choccy's -> Interior,R0166,"Columbia, Missouri",Second Class,,3,On Time,Good,2024,1,2,February,6,11,Sunday,2024,1,2,February,7,14,Wednesday,3.75,1,1.3,2.45,3.75,1.3,65.33333333333334,False,True
102,US-2021-168368-CHO-TRI-54000,2024-02-11,2024-02-14,168368,United States,Columbia,Missouri,Interior,65203,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Missouri,Wicked Choccy's -> Interior,R0166,"Columbia, Missouri",Second Class,,3,On Time,Good,2024,1,2,February,6,11,Sunday,2024,1,2,February,7,14,Wednesday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
103,US-2021-127614-CHO-MIL-31000,2024-02-11,2024-02-17,127614,United States,Chesapeake,Virginia,Gulf,23320,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Chesapeake, Virginia",Standard Class,,6,Delayed,Average,2024,1,2,February,6,11,Sunday,2024,1,2,February,7,17,Saturday,19.5,6,6.84,12.66,3.25,1.14,64.92307692307693,False,True
104,US-2021-127614-CHO-MIL-31000,2024-02-11,2024-02-17,127614,United States,Chesapeake,Virginia,Gulf,23320,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Chesapeake, Virginia",Standard Class,,6,Delayed,Average,2024,1,2,February,6,11,Sunday,2024,1,2,February,7,17,Saturday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
